,USFLUX,MEANGAM,MEANGBT,MEANGBZ,MEANGBH,MEANJZD,TOTUSJZ,MEANALP,MEANJZH,TOTUSJH,ABSNJZH,SAVNCPP,MEANPOT,TOTPOT,MEANSHR,SHRGT45,ERRVF,ERRGAM,ERRBT,ERRBZ,ERRBH,ERRJZ,ERRUSI,ERRALP,ERRMIH,ERRTAI,ERRJHT,ERRMPOT,ERRTPOT,ERRMSHA
2011-01-09 05:00:00,9.537356e+20,30.832,144.995,145.725,60.685,0.73172539,1519149000000.0,-0.00060963,-0.00015938,70.387,0.246,575636500000.0,1678.65,3.446531e+21,20.937,2.781,9.464913e+17,0.114,0.448,0.327,0.723,0.22129428,45435180000.0,0.00577476,0.00150971,2.334,174088600000.0,15.62553,3.208165e+19,0.115
2011-01-09 06:00:00,9.676449e+20,30.809,137.375,139.204,58.071,1.00050843,1647421000000.0,-0.01558541,-0.00380949,74.192,6.248,834980500000.0,1609.703,3.505921e+21,21.717,3.171,1.019578e+18,0.14,0.499,0.338,0.795,0.2418668,52678410000.0,0.00606844,0.0014833,2.433,201851400000.0,16.33327,3.557374e+19,0.06
2011-01-09 07:00:00,9.486082e+20,29.806,143.742,145.943,60.379,0.92136568,1868597000000.0,-0.01814495,-0.00460349,86.11,7.191,732378000000.0,1700.152,3.526803e+21,21.512,4.545,1.083895e+18,0.159,0.563,0.377,0.915,0.27733991,57531540000.0,0.00671469,0.0017036,2.661,220452800000.0,19.07759,3.957465e+19,0.051
2011-01-09 08:00:00,8.05878e+20,29.795,144.31,146.384,59.833,0.76604652,1485907000000.0,-0.00658323,-0.00176645,71.557,2.252,497034900000.0,1790.354,3.031529e+21,21.129,3.373,9.917983e+17,0.16,0.617,0.421,1.001,0.30390364,51458660000.0,0.00726047,0.00194818,2.484,197182200000.0,21.75948,3.684438e+19,0.285
2011-01-09 09:00:00,8.006844e+20,30.72,148.417,147.747,66.259,0.95269865,1314925000000.0,0.00496901,0.00135503,61.982,1.696,606973500000.0,1921.708,3.195245e+21,21.095,1.677,9.532246e+17,0.141,0.578,0.408,0.935,0.2844331,47293000000.0,0.00679909,0.00185409,2.321,181215100000.0,20.7766,3.454549e+19,0.597
2011-01-09 10:00:00,7.953484e+20,31.435,149.587,147.934,67.79,0.44612977,1376771000000.0,0.00590525,0.00158492,62.915,1.995,285808300000.0,1928.006,3.223641e+21,20.954,2.145,8.82975e+17,0.123,0.513,0.374,0.825,0.25162867,42072500000.0,0.00620548,0.0016655,2.097,161203200000.0,18.86028,3.153453e+19,0.667
2011-01-09 11:00:00,7.521573e+20,32.011,145.238,142.724,64.282,1.04057992,1299886000000.0,0.00188884,0.00047245,58.278,0.587,657588700000.0,1734.975,2.86172e+21,21.399,1.61,8.200749e+17,0.116,0.474,0.352,0.764,0.23310368,38448840000.0,0.00618069,0.00154597,1.92,147308600000.0,16.70478,2.755338e+19,0.391
2011-01-09 12:00:00,7.921336e+20,30.968,145.405,143.915,64.347,1.18963003,1340610000000.0,-0.0078821,-0.00198205,60.753,2.565,783188700000.0,1629.132,2.799645e+21,20.198,2.628,8.655362e+17,0.12,0.477,0.357,0.773,0.23548003,40466990000.0,0.00622029,0.00156418,2.024,155027400000.0,16.6108,2.854547e+19,0.064
2011-01-09 13:00:00,8.158306e+20,30.507,147.746,147.59,64.551,1.02985775,1276559000000.0,-0.01205093,-0.00321473,58.585,4.15,676367200000.0,1669.504,2.862372e+21,19.757,2.324,8.337029e+17,0.114,0.466,0.346,0.749,0.22825201,39133920000.0,0.00578313,0.00154272,1.992,149906300000.0,15.95089,2.734787e+19,0.143
2011-01-09 14:00:00,8.10573e+20,30.789,143.057,141.506,63.342,1.34850812,1282648000000.0,-0.01059683,-0.0026848,57.825,3.552,907507400000.0,1558.537,2.738353e+21,20.048,2.192,8.393457e+17,0.115,0.455,0.339,0.733,0.22397299,39352110000.0,0.00581998,0.00147454,1.951,150727400000.0,15.18988,2.668865e+19,0.01
2011-01-09 15:00:00,8.756571e+20,30.841,144.0,142.169,65.469,0.89501619,1417170000000.0,-0.00604029,-0.00155502,65.29,2.202,644600300000.0,1740.931,3.273839e+21,21.071,3.037,8.674711e+17,0.108,0.437,0.327,0.701,0.21275078,40008000000.0,0.00552788,0.0014231,2.015,153225400000.0,15.43311,2.902212e+19,0.071
2011-01-09 16:00:00,8.802248e+20,30.628,149.793,148.055,69.172,0.64626878,1418658000000.0,-0.01201918,-0.00336931,66.515,4.555,444375900000.0,1855.733,3.331997e+21,20.524,2.293,8.987117e+17,0.115,0.473,0.353,0.762,0.23303768,41842280000.0,0.00570342,0.00159883,2.162,160237200000.0,17.17341,3.083512e+19,0.092
2011-01-09 17:00:00,8.48526e+20,31.037,147.263,145.889,67.546,0.74703312,1407456000000.0,-0.00431865,-0.00120558,66.654,1.579,497671900000.0,1939.728,3.374618e+21,21.188,3.053,9.534723e+17,0.128,0.535,0.388,0.862,0.26327103,45802260000.0,0.00638803,0.00178327,2.336,175390600000.0,19.59533,3.409073e+19,0.131
2011-01-09 18:00:00,8.705848e+20,30.025,146.691,146.118,64.523,0.681198,1468427000000.0,-0.00363003,-0.00097995,69.218,1.331,470419700000.0,1901.311,3.428983e+21,21.842,3.461,1.009649e+18,0.14,0.57,0.401,0.918,0.27953738,50414120000.0,0.00672262,0.0018148,2.465,193042100000.0,20.72069,3.736943e+19,0.008
2011-01-09 19:00:00,9.681474e+20,28.554,142.767,144.24,58.963,0.81247634,1771703000000.0,-0.01091506,-0.00291003,82.508,4.415,626757600000.0,1734.855,3.495113e+21,21.211,3.691,1.090806e+18,0.147,0.562,0.391,0.915,0.27812988,56033230000.0,0.00661681,0.00176409,2.676,214554000000.0,19.53494,3.935593e+19,0.099
2011-01-09 20:00:00,1.045151e+21,29.99,139.445,140.611,55.296,1.34824383,1892395000000.0,-0.01922407,-0.00456525,84.304,8.039,1207350000000.0,1616.99,3.781628e+21,21.809,3.918,1.089525e+18,0.134,0.488,0.336,0.785,0.23812377,55689640000.0,0.00603718,0.00143369,2.525,213239400000.0,16.01511,3.74543e+19,0.183
2011-01-09 21:00:00,1.030778e+21,30.323,144.576,144.129,59.391,0.79237056,1673392000000.0,-0.01490904,-0.00369623,75.3,6.287,685411600000.0,1716.332,3.877199e+21,21.416,2.939,9.678325e+17,0.109,0.421,0.308,0.667,0.20188044,45604860000.0,0.00515125,0.00127708,2.172,174629400000.0,14.54435,3.285573e+19,0.031
2011-01-09 22:00:00,1.05539e+21,30.687,139.509,137.753,59.457,0.95618445,1662905000000.0,-0.00562877,-0.00140122,76.371,2.444,848067800000.0,1767.638,4.094043e+21,21.996,2.982,1.010208e+18,0.104,0.406,0.309,0.652,0.19827968,45923740000.0,0.00532182,0.00132481,2.31,175860000000.0,14.94792,3.462101e+19,0.09
2011-01-09 23:00:00,1.034631e+21,31.117,146.869,143.991,66.547,0.54749209,1705319000000.0,-0.00397804,-0.00104409,78.509,1.724,459726600000.0,2033.864,4.459452e+21,22.372,3.755,1.095637e+18,0.11,0.463,0.353,0.731,0.22366084,49039890000.0,0.00575196,0.00150967,2.492,187807000000.0,17.71902,3.885073e+19,0.318
2011-01-10 00:00:00,9.978091e+20,30.631,152.171,149.227,69.249,0.23862457,1628703000000.0,0.0015018,0.00041752,75.854,0.642,186674600000.0,2208.016,4.509942e+21,22.296,3.641,1.168572e+18,0.125,0.525,0.402,0.838,0.25616232,52321970000.0,0.00628924,0.00174849,2.689,200394300000.0,21.03507,4.296479e+19,0.091
2011-01-10 01:00:00,1.001882e+21,31.091,149.701,147.599,67.334,0.17691675,1725190000000.0,0.00900548,0.00242483,80.15,3.834,350608300000.0,2143.36,4.50028e+21,22.58,4.364,1.204726e+18,0.131,0.54,0.408,0.852,0.25997642,54585630000.0,0.00644798,0.0017362,2.745,209084800000.0,21.06767,4.423447e+19,0.122
2011-01-10 02:00:00,9.735183e+20,30.732,149.549,148.091,64.803,0.79500574,1647598000000.0,-0.01011674,-0.00276617,76.672,4.194,613155000000.0,2111.708,4.251533e+21,21.998,3.298,1.197207e+18,0.133,0.557,0.423,0.881,0.26920918,54200280000.0,0.00655664,0.00179276,2.718,207629900000.0,20.83032,4.193799e+19,0.015
2011-01-10 03:00:00,1.039831e+21,31.189,146.615,142.976,66.379,0.63344234,1867344000000.0,-0.00883726,-0.00231532,85.828,3.848,535650300000.0,2060.338,4.547597e+21,22.5,3.791,1.198555e+18,0.122,0.502,0.386,0.789,0.24168599,53345160000.0,0.00608388,0.00159395,2.649,204374000000.0,18.90042,4.17172e+19,0.144
2011-01-10 04:00:00,1.080729e+21,30.36,150.555,146.524,64.066,0.8953529,1815704000000.0,-0.00575647,-0.00147218,82.059,2.563,793184100000.0,2036.107,4.707732e+21,22.196,4.193,1.127415e+18,0.109,0.44,0.346,0.693,0.21182458,48976480000.0,0.00546222,0.00139693,2.432,187653300000.0,16.77892,3.879495e+19,0.131
2011-01-10 05:00:00,1.077684e+21,30.369,143.479,139.796,61.25,0.53360808,1858346000000.0,-0.01277326,-0.00310436,82.273,5.551,485785500000.0,1821.283,4.327133e+21,21.972,3.577,1.058177e+18,0.101,0.4,0.317,0.629,0.19182837,45575940000.0,0.00515402,0.00125261,2.24,174636500000.0,14.42172,3.426414e+19,0.053
2011-01-10 06:00:00,1.078333e+21,29.591,143.495,141.574,58.709,0.50024706,1810724000000.0,-0.00799311,-0.00195174,79.894,3.486,454673200000.0,1680.926,3.986965e+21,21.437,2.912,1.025405e+18,0.103,0.396,0.31,0.625,0.19012846,45096300000.0,0.00495676,0.00121033,2.162,172807200000.0,13.52093,3.207012e+19,0.157
2011-01-10 07:00:00,1.02501e+21,29.444,136.856,136.306,54.114,0.78803617,1780983000000.0,-0.02285801,-0.00520292,76.956,9.131,703829900000.0,1713.202,3.992988e+21,22.486,4.957,1.096066e+18,0.126,0.462,0.34,0.717,0.21785235,50775220000.0,0.00565201,0.00128651,2.258,194573500000.0,15.09028,3.517116e+19,0.086
2011-01-10 08:00:00,1.011005e+21,28.605,135.637,136.507,52.223,0.79047078,1853712000000.0,-0.00327111,-0.00075437,80.894,1.288,687097000000.0,1735.425,3.936462e+21,22.525,4.801,1.197179e+18,0.142,0.515,0.382,0.815,0.24783671,56216780000.0,0.00631095,0.00145541,2.486,215425900000.0,17.07781,3.873758e+19,0.115
2011-01-10 09:00:00,9.285884e+20,29.657,137.296,136.779,57.278,0.5285002,1597493000000.0,-0.00944442,-0.00239621,70.502,3.604,404507100000.0,1810.799,3.616851e+21,22.562,4.189,1.117469e+18,0.136,0.537,0.403,0.827,0.25179681,50293350000.0,0.00614367,0.00155876,2.344,192722000000.0,17.94861,3.585017e+19,0.138
2011-01-10 10:00:00,9.447292e+20,30.112,145.815,141.891,64.813,0.0567132,1616521000000.0,-0.00699328,-0.0018829,73.371,2.794,104722500000.0,2088.478,4.116007e+21,22.767,3.706,1.073349e+18,0.121,0.502,0.39,0.764,0.23311158,45942030000.0,0.00562498,0.0015145,2.248,176039100000.0,18.01407,3.550244e+19,0.087
2011-01-10 11:00:00,9.463003e+20,31.629,150.334,145.935,66.246,0.55667776,1632003000000.0,-0.01719792,-0.00447629,72.572,6.88,435370300000.0,1999.122,4.080615e+21,22.899,3.058,1.030522e+18,0.108,0.453,0.36,0.672,0.20491071,41826440000.0,0.00512987,0.00133522,2.052,160258000000.0,16.04855,3.275836e+19,0.177
2011-01-10 12:00:00,9.687463e+20,30.961,138.715,134.308,62.529,0.55187511,1570627000000.0,-0.01235367,-0.0030264,67.653,4.888,453479100000.0,1817.036,3.897162e+21,22.639,2.786,1.035247e+18,0.105,0.424,0.342,0.636,0.19352329,41506690000.0,0.00504187,0.00123517,1.995,159019300000.0,14.22354,3.050652e+19,0.493
2011-01-10 13:00:00,1.050849e+21,31.097,143.447,138.465,62.707,0.84259945,1692784000000.0,-0.00863606,-0.00213587,74.545,3.74,750602700000.0,1844.076,4.288224e+21,22.726,4.512,1.065212e+18,0.097,0.402,0.325,0.59,0.17968243,41783440000.0,0.00472616,0.00116888,2.047,160064300000.0,13.86365,3.22386e+19,0.223
2011-01-10 14:00:00,1.069696e+21,30.455,144.2,140.243,60.835,0.77633697,1751894000000.0,-0.00089559,-0.00022516,78.64,0.396,693877100000.0,1860.072,4.340244e+21,22.43,3.87,1.080014e+18,0.097,0.4,0.328,0.59,0.18014711,42035050000.0,0.00463712,0.00116583,2.048,161012500000.0,13.80935,3.222238e+19,0.222
2011-01-10 15:00:00,1.103648e+21,30.433,150.266,145.168,64.612,0.74929571,1832403000000.0,-0.00618766,-0.00160503,83.768,2.859,678792300000.0,1920.658,4.542829e+21,22.382,3.369,1.138912e+18,0.098,0.414,0.342,0.607,0.18561529,43902580000.0,0.00478713,0.00124174,2.212,168150200000.0,14.66879,3.46953e+19,0.156
2011-01-10 16:00:00,1.094938e+21,30.449,149.993,146.19,63.671,0.66757256,1810198000000.0,-0.01598759,-0.00422007,82.046,7.394,594862100000.0,1900.854,4.42278e+21,22.185,3.596,1.205407e+18,0.107,0.451,0.37,0.658,0.20148331,46879790000.0,0.00508026,0.00134097,2.349,179538200000.0,15.41659,3.587028e+19,0.063
2011-01-10 17:00:00,1.094034e+21,30.037,145.317,142.324,60.376,0.61153454,1834761000000.0,-0.016188,-0.00420697,83.0,7.387,546135300000.0,1917.632,4.472006e+21,22.994,3.759,1.264156e+18,0.119,0.486,0.389,0.716,0.21899997,51071780000.0,0.00537066,0.00139574,2.451,195579500000.0,16.60166,3.871583e+19,0.123
2011-01-10 18:00:00,1.089741e+21,29.126,142.405,142.31,54.606,0.37866837,1956158000000.0,-0.0183755,-0.00478092,88.789,8.352,672190600000.0,1815.053,4.211092e+21,22.344,3.32,1.310444e+18,0.129,0.515,0.408,0.76,0.23130645,53665250000.0,0.00554068,0.00144157,2.518,205501800000.0,16.83969,3.906965e+19,0.107
2011-01-10 19:00:00,1.336599e+21,29.362,138.226,137.457,53.746,0.71429795,2224220000000.0,0.00347139,0.00087027,98.665,1.912,798059200000.0,1754.201,5.118256e+21,23.129,5.052,1.397124e+18,0.112,0.434,0.346,0.637,0.19366662,56506360000.0,0.00473021,0.00118586,2.605,216376700000.0,14.03174,4.094058e+19,0.079
2011-01-10 20:00:00,1.456764e+21,29.371,142.307,140.297,55.577,0.43516868,2301855000000.0,-0.00604978,-0.00149463,102.369,3.608,534223000000.0,1759.094,5.639478e+21,23.101,4.308,1.311059e+18,0.089,0.359,0.295,0.516,0.15699995,50332590000.0,0.00397685,0.0009825,2.372,192736700000.0,11.50147,3.687254e+19,0.054
2011-01-10 21:00:00,1.44508e+21,29.29,144.716,141.748,57.312,0.45841455,2218575000000.0,7.483e-05,2.008e-05,101.866,0.046,532936500000.0,1944.945,5.904675e+21,22.863,3.893,1.256463e+18,0.079,0.347,0.296,0.489,0.14880614,45176180000.0,0.00377543,0.00101305,2.316,172996700000.0,12.13186,3.683124e+19,0.076
2011-01-10 22:00:00,1.431445e+21,29.837,145.184,141.76,58.703,0.51109314,2243221000000.0,-0.00218616,-0.00058512,100.692,1.326,589272300000.0,1939.956,5.84058e+21,22.943,3.441,1.363886e+18,0.085,0.379,0.323,0.534,0.16304007,49086090000.0,0.00412557,0.0011042,2.503,187979400000.0,13.11705,3.94912e+19,0.054
2011-01-10 23:00:00,1.441901e+21,30.019,145.267,142.962,58.161,0.40091556,2281915000000.0,-0.01013371,-0.00277429,105.041,6.27,562703800000.0,2042.251,6.12957e+21,23.589,4.469,1.539226e+18,0.098,0.434,0.366,0.608,0.18636154,55934170000.0,0.00459144,0.00125699,2.841,214220800000.0,15.3029,4.592982e+19,0.123
2011-01-11 00:00:00,1.445051e+21,29.731,141.97,140.986,57.209,0.38246074,2180547000000.0,-5.921e-05,-1.6e-05,97.543,0.037,444343900000.0,1958.241,5.939839e+21,22.992,4.116,1.668126e+18,0.109,0.47,0.393,0.661,0.20246936,61414070000.0,0.00487353,0.00131705,3.008,235229400000.0,15.95153,4.838503e+19,0.125
2011-01-11 01:00:00,1.408902e+21,29.578,144.458,143.115,56.277,0.50320518,2224529000000.0,-0.00520434,-0.00142985,100.351,3.169,567276000000.0,2009.176,5.912895e+21,23.888,6.047,1.718976e+18,0.117,0.499,0.419,0.692,0.21149202,62240950000.0,0.00502147,0.00137961,3.057,238420300000.0,16.98132,4.997511e+19,0.043
2011-01-11 02:00:00,1.45509e+21,29.277,150.063,149.828,57.1,0.42387477,2270119000000.0,0.00253483,0.00072237,107.574,1.614,481775800000.0,2049.327,6.080046e+21,23.158,5.864,1.760728e+18,0.114,0.506,0.428,0.695,0.21196623,62887220000.0,0.00496232,0.00141414,3.159,240920700000.0,17.23908,5.114578e+19,0.107
2011-01-11 03:00:00,1.417499e+21,29.843,148.537,147.764,57.443,0.71935159,2188475000000.0,-0.0048124,-0.00136774,101.764,2.986,799028200000.0,2054.09,5.955053e+21,23.182,4.993,1.70446e+18,0.112,0.496,0.42,0.676,0.20701079,60014910000.0,0.00487255,0.00138483,3.023,229939700000.0,16.87004,4.890828e+19,0.09
2011-01-11 04:00:00,1.408711e+21,29.115,148.364,147.025,58.174,0.56660277,2064345000000.0,-0.00461781,-0.00133615,97.577,2.865,618171900000.0,2085.874,5.939164e+21,22.885,4.431,1.550889e+18,0.099,0.45,0.39,0.608,0.18603919,52971440000.0,0.00436479,0.00126294,2.708,202971500000.0,15.44154,4.39671e+19,0.084
2011-01-11 05:00:00,1.453334e+21,29.187,140.133,137.851,54.05,0.41152525,2201747000000.0,-0.00246143,-0.00064039,97.491,1.502,491107300000.0,1875.69,5.841393e+21,22.841,3.753,1.493184e+18,0.091,0.391,0.343,0.53,0.1618347,50399590000.0,0.0040465,0.00105278,2.469,193130800000.0,12.69049,3.952155e+19,0.077
2011-01-11 06:00:00,1.41422e+21,28.541,135.009,133.263,51.422,0.15949163,1967897000000.0,-0.00267474,-0.00070433,90.791,1.595,183850700000.0,1784.965,5.36921e+21,22.305,3.179,1.33796e+18,0.082,0.361,0.32,0.482,0.14716385,44267180000.0,0.00366626,0.00096542,2.187,169640100000.0,11.09711,3.338033e+19,0.061
2011-01-11 07:00:00,1.414664e+21,29.493,132.39,131.185,49.872,0.40192491,2048493000000.0,-0.00478276,-0.00118383,90.349,2.79,482142500000.0,1745.979,5.465264e+21,23.151,4.285,1.404519e+18,0.09,0.37,0.324,0.495,0.1512114,47332180000.0,0.00375104,0.00092846,2.188,181390700000.0,10.96967,3.433724e+19,0.104
2011-01-11 08:00:00,1.349767e+21,29.15,130.834,130.717,47.742,0.27299735,2015034000000.0,-0.00062443,-0.00015718,88.664,0.351,310532700000.0,1829.636,5.430688e+21,24.13,5.548,1.526165e+18,0.107,0.434,0.375,0.58,0.17706259,52555340000.0,0.00422622,0.00106382,2.378,201407500000.0,12.87319,3.820992e+19,0.062
2011-01-11 09:00:00,1.228399e+21,28.343,128.506,129.18,47.526,0.50837547,1833988000000.0,-0.00243051,-0.00064405,81.105,1.261,506591300000.0,1805.205,4.694092e+21,23.311,4.035,1.518744e+18,0.114,0.489,0.424,0.653,0.19954887,51888900000.0,0.00466671,0.0012366,2.421,198848500000.0,14.2817,3.713686e+19,0.082
2011-01-11 10:00:00,1.159867e+21,28.503,133.604,133.316,49.429,0.04095015,1683532000000.0,0.00845285,0.00232623,77.34,4.22,234009800000.0,1860.618,4.482362e+21,22.947,3.363,1.44664e+18,0.114,0.494,0.434,0.657,0.20066319,48341210000.0,0.00467448,0.00128642,2.334,185244000000.0,14.80669,3.567039e+19,0.122
2011-01-11 11:00:00,1.221519e+21,28.721,130.963,129.311,49.9,-0.09459001,1806412000000.0,0.00751537,0.0019076,79.935,3.806,318062600000.0,1746.448,4.627123e+21,22.997,2.456,1.448093e+18,0.102,0.44,0.39,0.579,0.17729369,46973030000.0,0.00442299,0.00112267,2.24,179988600000.0,12.9726,3.437022e+19,0.089
2011-01-11 12:00:00,1.276501e+21,29.187,135.374,133.619,52.757,0.08338936,1833669000000.0,0.00159792,0.00041889,81.422,0.861,87238010000.0,1790.852,4.889847e+21,22.688,3.016,1.38747e+18,0.088,0.403,0.363,0.523,0.1602945,43767750000.0,0.0040522,0.00106226,2.184,167692500000.0,12.19211,3.329004e+19,0.012
2011-01-11 13:00:00,1.289675e+21,28.336,135.584,133.89,50.933,-0.2337679,1848858000000.0,-0.00272076,-0.00070506,81.115,1.469,247745000000.0,1771.359,4.900138e+21,22.661,2.496,1.406536e+18,0.089,0.397,0.361,0.512,0.15679026,43373140000.0,0.00396491,0.00102746,2.14,166164800000.0,12.01544,3.323851e+19,0.122
2011-01-11 14:00:00,1.301014e+21,28.644,132.697,130.786,49.6,-0.16634865,1835231000000.0,0.003089,0.00077614,80.068,1.665,509819700000.0,1715.918,4.888057e+21,22.774,3.217,1.410564e+18,0.087,0.387,0.353,0.493,0.15154229,43169170000.0,0.00391195,0.00098292,2.108,165367200000.0,11.42749,3.255296e+19,0.073
2011-01-11 15:00:00,1.337988e+21,27.981,131.127,130.122,48.568,-0.37878349,1854095000000.0,-0.00202108,-0.00050776,79.779,1.108,420622100000.0,1684.571,4.883775e+21,22.398,3.298,1.491762e+18,0.09,0.401,0.366,0.515,0.15845659,45938480000.0,0.00402345,0.00101082,2.207,175959000000.0,11.51403,3.338057e+19,0.077
2011-01-11 16:00:00,1.313717e+21,27.705,133.475,133.362,48.054,-0.47218427,1819639000000.0,0.00185742,0.00049111,81.893,1.021,499077500000.0,1802.985,4.975654e+21,22.818,3.946,1.507806e+18,0.093,0.428,0.391,0.543,0.16716316,46131610000.0,0.00409101,0.00108168,2.248,176683900000.0,12.55267,3.464129e+19,0.075
2011-01-11 17:00:00,1.353168e+21,27.243,134.321,134.755,47.811,-0.31261286,1872931000000.0,0.01639321,0.00455269,86.704,9.451,817857400000.0,1794.232,4.946732e+21,21.943,2.071,1.558338e+18,0.095,0.449,0.409,0.567,0.17479782,48192100000.0,0.00411282,0.00114219,2.371,184563200000.0,12.8141,3.532872e+19,0.142
2011-01-11 18:00:00,1.486981e+21,27.194,134.161,135.281,46.659,0.02110457,2049220000000.0,-0.00235681,-0.00063558,93.945,1.477,84379910000.0,1755.263,5.417398e+21,22.429,2.668,1.663633e+18,0.094,0.431,0.393,0.541,0.16605075,51249480000.0,0.00388655,0.00104813,2.436,196263100000.0,11.87572,3.665293e+19,0.086
2011-01-11 19:00:00,1.635541e+21,27.689,131.843,131.966,46.298,0.0282692,2156105000000.0,0.00699329,0.00181346,95.972,4.769,364989900000.0,1762.19,6.1549e+21,23.211,2.814,1.610126e+18,0.08,0.363,0.335,0.446,0.13750708,48027860000.0,0.00329282,0.00085387,2.246,183921600000.0,10.09724,3.526719e+19,0.066
2011-01-11 20:00:00,1.647536e+21,27.921,128.711,127.931,46.138,0.11125128,2095063000000.0,0.00487418,0.00121984,89.709,3.309,394998900000.0,1602.687,5.774452e+21,22.365,2.47,1.487613e+18,0.072,0.32,0.297,0.386,0.11867971,42760100000.0,0.00296433,0.00074187,2.013,163749500000.0,8.565348,3.08608e+19,0.065
2011-01-11 21:00:00,1.642411e+21,27.356,134.433,133.849,47.009,0.06799186,2080527000000.0,-0.00224624,-0.00060623,93.756,1.576,89907790000.0,1638.584,5.657891e+21,21.623,1.808,1.557895e+18,0.071,0.344,0.324,0.412,0.12725382,43939650000.0,0.00314951,0.00085,2.21,168271700000.0,9.513938,3.285081e+19,0.096
2011-01-11 22:00:00,1.54271e+21,27.621,134.735,133.95,48.274,0.15000618,1954236000000.0,-0.00299662,-0.00082067,89.702,1.978,183872600000.0,1713.738,5.484965e+21,21.677,1.826,1.661608e+18,0.083,0.397,0.373,0.48,0.14850725,47531020000.0,0.00354905,0.00097196,2.342,182035200000.0,10.92913,3.497961e+19,0.176
2011-01-11 23:00:00,1.532761e+21,27.287,138.449,138.188,47.592,-0.20068812,2131558000000.0,0.00311317,0.00087788,98.388,2.073,241013300000.0,1798.737,5.63996e+21,22.117,3.007,1.845265e+18,0.095,0.454,0.426,0.546,0.16883281,52937710000.0,0.00394332,0.00111197,2.625,202757200000.0,12.64493,3.964832e+19,0.087
2011-01-12 00:00:00,1.509489e+21,27.513,140.297,140.726,48.562,-0.27591878,2172930000000.0,0.01432152,0.00408012,101.301,9.45,592529600000.0,1883.11,5.791977e+21,22.612,3.756,1.902331e+18,0.101,0.477,0.447,0.569,0.17610785,54166380000.0,0.00407171,0.00116001,2.687,207481900000.0,13.41216,4.125247e+19,0.073
2011-01-12 01:00:00,1.505215e+21,27.546,140.902,141.784,48.223,-0.21085902,1955886000000.0,0.01179291,0.00343577,91.223,7.868,551302900000.0,1884.865,5.732288e+21,22.792,3.1,1.898157e+18,0.1,0.482,0.453,0.566,0.17502137,53227850000.0,0.00395746,0.00115296,2.64,203907500000.0,13.50262,4.106445e+19,0.057
2011-01-12 02:00:00,1.549667e+21,27.27,137.368,137.813,46.846,-0.18051481,2033523000000.0,0.00692331,0.00193312,90.51,4.643,341771800000.0,1884.858,6.017633e+21,23.161,3.494,1.944794e+18,0.099,0.467,0.44,0.547,0.16942731,54091670000.0,0.00390168,0.00108942,2.617,207238200000.0,12.91597,4.123575e+19,0.096
2011-01-12 03:00:00,1.562364e+21,27.267,131.54,131.788,45.749,-0.40654728,2106749000000.0,0.00818528,0.00223496,94.571,5.478,507048900000.0,1766.812,5.751036e+21,22.708,3.468,1.931194e+18,0.095,0.45,0.428,0.524,0.16283943,53004820000.0,0.0037735,0.00103034,2.525,203094600000.0,11.84528,3.85568e+19,0.108
2011-01-12 04:00:00,1.527917e+21,27.179,130.421,129.131,47.218,-0.67999858,2081463000000.0,0.00152136,0.00041399,92.702,0.994,830527000000.0,1800.613,5.739104e+21,22.804,2.75,1.850365e+18,0.09,0.436,0.418,0.499,0.15597682,49714590000.0,0.00369399,0.0010052,2.412,190504800000.0,11.53321,3.675985e+19,0.206
2011-01-12 05:00:00,1.544582e+21,26.527,133.391,132.451,46.268,-0.05690657,2047461000000.0,-0.00703328,-0.00192499,92.954,4.633,229739100000.0,1717.719,5.490864e+21,21.946,1.87,1.689022e+18,0.079,0.395,0.381,0.445,0.14003064,44762220000.0,0.003328,0.00091087,2.192,171540100000.0,10.25601,3.278439e+19,0.091
2011-01-12 06:00:00,1.64305e+21,27.059,124.182,123.384,41.126,0.04352139,2089813000000.0,0.00237686,0.00058108,91.227,1.589,451650400000.0,1563.744,5.679832e+21,22.469,2.303,1.589924e+18,0.069,0.325,0.316,0.359,0.11306041,41065800000.0,0.00290146,0.00070932,1.94,157382800000.0,8.10954,2.945547e+19,0.061
2011-01-12 07:00:00,1.743489e+21,26.288,121.366,120.715,38.965,0.18166798,2163357000000.0,0.00106747,0.00025124,92.04,0.741,272681000000.0,1496.16,5.859564e+21,22.462,1.933,1.564201e+18,0.065,0.297,0.289,0.326,0.10211466,39992200000.0,0.00260262,0.00061256,1.806,153272600000.0,6.942175,2.718835e+19,0.155
2011-01-12 08:00:00,1.808454e+21,26.304,119.161,118.87,39.268,-0.00720459,2123136000000.0,0.00236304,0.0005755,91.814,1.724,88811400000.0,1534.355,6.102885e+21,22.497,1.937,1.678907e+18,0.069,0.313,0.304,0.345,0.10810631,42999210000.0,0.0026354,0.00064183,1.922,164797400000.0,7.218585,2.871187e+19,0.075
2011-01-12 09:00:00,1.746465e+21,26.371,119.109,119.078,40.322,-0.227181,2053249000000.0,0.00756153,0.00195526,90.567,5.457,322718600000.0,1693.556,6.277288e+21,22.88,3.01,1.806843e+18,0.077,0.363,0.352,0.399,0.12550244,46518370000.0,0.00293907,0.00075998,2.121,178280600000.0,8.835472,3.274931e+19,0.056
